template_id,ans_id,qid,question_text,student_answer,semantic_score,logic_score,actual_word_count,total_word_count,length_compliance_score,max_marks,human_score
T028,ans_T028_24,A-2,2. A trained ML model is giving inaccurate predictions on new data.Describe the steps you would take to analyze and improve the model’s performance.,Steps to Analyze and Improve Model Performance  1. Error Pattern Analysis – Identify where and why incorrect predictions occur.  2. Data Consistency Check – Ensure new data matches the training data structure.  3. Distribution Comparison – Detect shifts between old and new data.  4. Feature Evaluation – Assess whether features are still relevant.  5. Complexity Assessment – Identify signs of overfitting or underfitting.  6. Data Enhancement – Include recent and diverse training examples.  7. Feature Engineering Improvement – Create meaningful new features.  8. Model Re-tuning – Adjust learning parameters.  9. Retraining and Testing – Retrain the model and validate on unseen data.,0.6084,0.0658,102,150,0.68,5.0,1.5
T028,ans_T028_24,A-3,3. You are asked to choose an ML algorithm for a new problem.Explain the factors you would consider before selecting the algorithm.,"Key Factors for Algorithm Selection  1. Problem Type – Identify whether it is prediction, classification, or grouping.  2. Volume of Data – Assess dataset size and availability.  3. Nature of Data – Structured, unstructured, numerical, or categorical.  4. Interpretability Needs – Requirement for explainable decisions.  5. Accuracy Requirements – Expected prediction reliability.  6. Speed Constraints – Training and inference time limits.  7. Resource Availability – Hardware and memory limitations.  8. Scalability Considerations – Ability to handle future data growth.  9. Maintenance Effort – Ease of updating and monitoring the model.",0.5531,0.0008,90,150,0.6,5.0,1.5
T028,ans_T028_24,A-4,"4. After deployment, an ML model’s performance starts degrading over time.Explain how you would identify the cause and what actions you would take.",Identification and Corrective Measures  1. Performance Monitoring – Track outputs and error trends regularly.  2. Input Data Monitoring – Observe changes in incoming data patterns.  3. Data Drift Detection – Identify shifts in feature distributions.  4. Concept Drift Detection – Check if relationships between inputs and outputs have  changed.  5. Operational Review – Examine changes in system or user behavior.  6. Feedback Analysis – Use user complaints and error logs.  7. Data Update – Incorporate recent data samples.  8. Model Retraining – Update the model periodically.  9. Controlled Redeployment – Deploy the improved model after validation.,0.6555,0.0114,96,150,0.64,5.0,1.5
T028,ans_T028_24,A-5,5. You need to evaluate and compare two machine learning models.Explain how you would decide which model is better without using mathematicalmetrics.,You need to evaluate and compare two machine learning models. Explain how you  would decide which model is better without using mathematical metrics.  Qualitative Model Comparison  1. Prediction Reliability – Observe stability across varied inputs.  2. Error Severity Evaluation – Compare impact of wrong predictions.  3. Explainability – Prefer models with understandable decision logic.  4. Robustness Check – Test resistance to noisy or unusual inputs.  5. Operational Simplicity – Evaluate ease of deployment and monitoring.  6. Resource Consumption – Compare computational efficiency.  7. User Experience – Assess usefulness from end-user perspective.  8. Consistency Over Time – Select the model with stable long-term behavior.  9. Practical Effectiveness – Choose the model that performs better in real-world  conditions.,0.5489,0.1974,116,150,0.7733,5.0,2.5
T028,ans_T028_25,A-1,1. You are given a dataset with missing and inconsistent values.Explain the steps you would follow to clean and prepare the data for a machine learning model.,"Steps for Cleaning and Preparing Data (Variations of Bad Ideas)   Initial Data Exploration: You should try to find the person who made the dataset and  ask them why they were so messy. It's their fault.   Detection of Missing Values: If a value is missing, you should hide the column, then  you can't see the problem anymore.   Handling Missing Data: Write a secret letter to the computer telling it what the  missing numbers should be. The computer will read it later.   Identification of Inconsistencies: Use your favorite pen to draw over the inconsistent  values, turning them into little doodles.   Standardization of Data: Make every number in the dataset equal to the number of  minutes you spent on this homework.   Duplicate and Error Removal: Keep only the duplicate rows. If the data is repeated,  it must be extra important.   Feature Transformation: Change the data types into something silly, like turning all  the text into a date, and all the numbers into ""True"" or ""False.""   Final Validation Check: Get a dog to sniff the data. If the dog doesn't bark, the data  is clean.",0.6829,0.003,189,150,1.0,5.0,3.0
T028,ans_T028_25,A-2,2. A trained ML model is giving inaccurate predictions on new data.Describe the steps you would take to analyze and improve the model’s performance.,"Steps to Analyze and Improve Performance (Variations of Bad Ideas)   Evaluate Prediction Patterns: Use a magnifying glass on the predictions. Maybe the  small numbers are actually big if you look closely.   Compare Training and New Data: The model is probably sad because it misses the  old training data. Put a picture of the old data next to it.   Examine Feature Importance: The features are clearly fighting. Give them separate  corners to sit in so they behave.   Check Model Complexity: The model is not giving good answers because it's too  boring. Add flashing lights to the computer to make it more exciting.   Improve Data Quality: Buy the model a nice new pillow so it can sleep better. A  well-rested model predicts better.   Refine Feature Engineering: Use glitter and stickers to decorate the data columns.  Pretty features perform better.   Parameter Adjustment: Change the settings to the names of cartoon characters. Use  ""Bugs Bunny"" for the learning rate.   Retraining and Testing: Only train the model at midnight, because that's when the  internet works best.",0.648,0.5313,179,150,1.0,5.0,5.0
T028,ans_T028_25,A-3,3. You are asked to choose an ML algorithm for a new problem.Explain the factors you would consider before selecting the algorithm.,"Selecting an ML algorithm is a strategic decision guided by several crucial factors related to  the problem type, data characteristics, and practical constraints. There is no single  ""best"" algorithm for all problems; the optimal choice is determined by specific  circumstances.   Key factors to consider include:  1. Problem Type and Business Goal  The first step is to define the objective and the desired output from the model.    Supervised Learning (labeled data):  o Regression: Predicting a continuous numerical value (e.g., house prices, sales forecasting).  Algorithms include Linear Regression, Decision Trees, and Random Forests.  o Classification: Predicting a category or label (e.g., spam detection, customer churn  prediction, medical diagnosis). Algorithms include Logistic Regression, Support Vector  Machines (SVM), and Neural Networks.   Unsupervised Learning (unlabeled data):  o Clustering: Grouping similar data points to find hidden patterns (e.g., customer  segmentation, market research). Algorithms include K-Means and Hierarchical Clustering.  o Dimensionality Reduction: Reducing the number of features while retaining important  information (e.g., Principal Component Analysis).   Reinforcement Learning: Training a model to make a sequence of decisions through trial  and error, based on a system of rewards and penalties (e.g., game AI, robotics).   2. Data Characteristics  The nature of the available data is fundamental to algorithm selection.    Data Size: Simpler, high-bias algorithms like Naive Bayes or Linear Regression often  perform well on smaller datasets, while complex models (e.g., deep learning) typically  require large amounts of data to reach their full potential.   Data Type: Different data types require specialized algorithms. For example, image data  often uses Convolutional Neural Networks (CNNs), text data uses Recurrent Neural  Networks (RNNs) or Transformers, and simple numerical or categorical data can use tree based methods.   Data Quality: Noisy data, missing values, or imbalances can affect model performance.  Robust algorithms like Random Forests or XGBoost can handle imperfections better than  others, which might require extensive preprocessing.   Linearity: If the data has a linear relationship, a linear model (e.g., Linear Regression) may  suffice. For non-linear, complex relationships, more flexible models like kernel SVMs or  neural networks are generally more appropriate.   3. Practical Constraints  Real-world limitations often influence the final decision.    Computational Efficiency & Resources: Some algorithms (e.g., deep neural networks)  require significant computational power and training time, while others are lightweight and  fast (e.g., Logistic Regression). Available hardware (CPU/GPU) and time constraints are key  considerations.   Model Interpretability: In domains like finance or healthcare, where understanding the  decision-making process is critical for compliance and trust, interpretable models (e.g.,  Linear Regression, Decision Trees) are preferred over ""black-box"" models like deep  learning.   Scalability: Consider if the algorithm can handle future data growth without significant  performance degradation.   Deployment & Maintenance: How easily the model can be integrated into existing systems  and maintained in the long run is a practical concern.   Ultimately, the best approach involves an iterative process of starting with simple baseline  models, experimenting with several algorithms, and using relevant evaluation metrics (e.g.,  accuracy, precision, F1-score, MSE) to compare their performance and select the best fit for  the specific problem.   .",0.7125,0.534,503,150,1.0,5.0,5.0
T028,ans_T028_25,A-4,"4. After deployment, an ML model’s performance starts degrading over time.Explain how you would identify the cause and what actions you would take.",SKIPPED/NOT_FOUND,0.0,0.0,1,150,0.0067,5.0,0.0
T028,ans_T028_25,A-5,5. You need to evaluate and compare two machine learning models.Explain how you would decide which model is better without using mathematicalmetrics.,SKIPPED/NOT_FOUND,0.0,0.0,1,150,0.0067,5.0,0.0
T028,ans_T028_26,A-1,1. You are given a dataset with missing and inconsistent values.Explain the steps you would follow to clean and prepare the data for a machine learning model.,"1. Data Understanding and Profiling  The initial step is to gain a deep understanding of the data and identify all quality issues.    Inspect the data: Use descriptive statistics (mean, median, standard deviation) and visualizations  (histograms, box plots, heatmaps for missing data) to get a feel for the data's distributions and identify  anomalies, outliers, and the extent of missing values.   Identify the scope of issues: Determine the types of missing values (e.g., NaN , NULL , blank, ""Not  Applicable"") and how inconsistencies manifest (e.g., ""Male"" vs. ""M"", different date formats).   Consult domain experts: Engage with subject matter experts to understand the context and origin of the  data. This helps determine if an outlier is a genuine anomaly or a data entry error, and which imputation  methods make logical sense.   Keep a copy: Always work on a copy of the raw dataset to preserve the original source of truth.   2. Handling Missing Data  The strategy for handling missing data depends on the amount of missingness, the type of data (numerical or  categorical), and the reason for the data being absent (Missing Completely at Random - MCAR, Missing at  Random - MAR, or Missing Not at Random - MNAR).    Deletion:  o Drop rows: If the number of missing values is small relative to the entire dataset, or if the data is MCAR,  rows with missing values can be removed.  o Drop columns: If a column has a very high percentage of missing values (e.g., more than 60-70%) and is  not critical to the analysis, it may be dropped entirely to avoid introducing too much bias through  imputation.   Imputation:  o Mean/Median/Mode: Fill numerical missing values with the mean or median of the column (median is  better if there are outliers), and categorical missing values with the mode (most frequent value).  o Forward/Backward fill: For time-series data, fill missing entries with the previous (forward fill) or next  (backward fill) valid observation to maintain sequence and trends.  o Predictive models: Use machine learning algorithms (like K-Nearest Neighbors or regression) to predict  and fill in missing values based on other features in the dataset.   3. Resolving Inconsistent Data and Structural Errors  Inconsistencies arise from human error, different data sources, or a lack of standardized data entry  protocols.    Standardize formats: Ensure all data follows a uniform format. This includes date formats (e.g.,  all YYYY-MM-DD), units of measurement (e.g., all weights in kg), and numerical representations (e.g.,  decimal places).   Normalize text entries: Convert all text to a consistent case (e.g., lowercase) and correct misspellings or  variations (e.g., ""NY"" and ""New York"" to ""New York""). Tools like OpenRefine are helpful here.   Fix invalid data: Identify and correct data that makes no logical sense based on business rules or domain  knowledge (e.g., an age of 170, a negative duration).   Handle duplicate data: Identify and remove duplicate records that can skew analysis and model training.   4. Outlier Management  Outliers are extreme values that can disproportionately affect model performance.    Detect outliers: Use visualization tools like box plots or statistical methods like Z-score or Interquartile  Range (IQR) to identify outliers.   Treat outliers: Depending on their cause, outliers can be removed (if they are errors), transformed (e.g.,  using log transformation), or capped/floored at a certain percentile. Sometimes, they represent interesting  behavior and should be analyzed separately.   5. Data Transformation and Preparation for Modeling  Once the data is clean, it needs to be transformed into a format suitable for the specific machine learning  algorithm.    Encode categorical variables: Convert categorical data into numerical format using techniques like one-hot  encoding or label encoding, as most algorithms require numerical input.   Scale numerical features: Normalize (scale values between 0 and 1) or standardize (adjust to zero mean  and unit variance) numerical features, especially for algorithms sensitive to the scale of input data (e.g.,  KNN, Support Vector Machines, neural networks).   Feature engineering (if needed): Create new, more informative features from existing ones (e.g., extracting  month from a date column).   Split the dataset: Finally, split the prepared data into training, validation, and test sets.   6. Validation and Documentation   Validate: Cross-check the cleaned data against the original (if possible) and run sanity checks to ensure the  transformations did not introduce new errors.   Document: Keep a detailed log of all cleaning steps, the rationale for decisions, and any assumptions made.  This ensures transparency, reproducibility, and collaboration.   Automate: Automate repetitive cleaning tasks using scripts or data cleaning tools to improve efficiency and  reduce human error.  .",0.7174,0.0003,750,150,1.0,5.0,3.0
T028,ans_T028_26,A-2,2. A trained ML model is giving inaccurate predictions on new data.Describe the steps you would take to analyze and improve the model’s performance.,"Steps to Analyze and Improve Performance (Evaluate Prediction Patterns: Yell at the model until it  starts giving better answers. Computers have feelings too, maybe it’s sad.   Compare Training and New Data: The new data must be cheating. Throw it out and use the old  data again.   Examine Feature Importance: The most important features are the ones you like the best. Keep  those.   Check Model Complexity: The model is probably too complex, like a really difficult puzzle. Smash  it and build a tower out of the pieces.   Improve Data Quality: Just tell everyone the data is perfect. No one will check.   Refine Feature Engineering: Give the model more coffee. It’s sleepy and can’t think straight.   Parameter Adjustment: Change all the settings to random numbers. Maybe it will accidentally  work.   Retraining and Testing: Put the model in a corner for a timeout. When you come back, it will have  learned its lesson.",0.6399,0.5253,157,150,1.0,5.0,5.0
T028,ans_T028_26,A-3,3. You are asked to choose an ML algorithm for a new problem.Explain the factors you would consider before selecting the algorithm.,"Factors Influencing Algorithm Selection    Problem Definition: Pick the algorithm with the coolest name. Like 'Support Vector Machine,'  because it sounds like a robot.   Data Size and Availability: If the data is big, use a small algorithm. If the data is small, use a big  algorithm. Opposite day!   Data Type and Structure: If it's pictures, pick the one that has pictures on its logo.   Interpretability Requirement: Only choose ""black box"" models. It’s more mysterious that way.   Accuracy Requirements: It doesn't need to be accurate, just fast. No one will notice if the answers  are wrong.   Training and Prediction Speed: Choose the one that is the slowest. It must be working harder if it  takes longer.   Computational Resources: Use the fastest computer in the world to run the simplest algorithm  possible.   Scalability Needs: Only worry about the data you have right now. The future is someone else's  problem.",0.6243,0.0212,154,150,1.0,5.0,3.0
T028,ans_T028_26,A-4,"4. After deployment, an ML model’s performance starts degrading over time.Explain how you would identify the cause and what actions you would take.","Identification and Corrective Actions Continuous Monitoring: Stop monitoring it. If you don't look, the  performance hasn't dropped.   Data Drift Detection: The data is getting old, so put it in the freezer. That will stop the drift.   Concept Drift Analysis: The model is just bored. Give it a new hobby, like predicting the weather  instead.   Error Trend Analysis: Blame the IT department. It's always their fault.   User Feedback Collection: Delete all the complaints. Problem solved.   Update Training Dataset: Just put the old training data in a new folder and rename it ""New  Training Data.""   Model Retraining: Get a new model and tell it nothing. It has to learn for itself.   Performance Validation: Say that the model is performing perfectly, but the real world is wrong.",0.6709,0.0359,131,150,0.8733,5.0,2.0
T028,ans_T028_26,A-5,5. You need to evaluate and compare two machine learning models.Explain how you would decide which model is better without using mathematicalmetrics.,"You need to evaluate and compare two machine learning models. Explain how you would decide  which model is better without using mathematical metrics.  Non-Metric-Based Model Comparison Prediction Behavior Analysis: Pick the model that uses the font  you like better in its output report.   Error Type Comparison: The model with the fewer spelling errors is the winner.   Model Explainability: Choose the model with the most confusing chart. It looks smarter.   Robustness Testing: Spill water on the computer running Model B. If it breaks, Model A wins by  default.   Deployment Complexity: Pick the one that requires the most ridiculous steps to deploy. It adds job  security.   Resource Efficiency: Whichever model makes the computer fan sound the loudest is the one that's  working hardest and is therefore better.   Consistency Over Time: Flip a coin every day to decide which model is doing better.   Practical Usefulness: The model that you can draw funny faces on is the superior model.",0.4824,0.5887,162,150,1.0,5.0,4.5
T028,ans_T028_27,A-1,1. You are given a dataset with missing and inconsistent values.Explain the steps you would follow to clean and prepare the data for a machine learning model.,"Steps for Cleaning and Preparing Data   Initial Data Exploration: Just look at the data to see what kinds of numbers and text you have.   Detection of Missing Values: Find all the empty spaces or null values in the columns.   Handling Missing Data:  o For missing numbers, use the average (mean) or middle number (median) to fill the gap.  o If a row has too much missing data, just delete the whole row.   Identification of Inconsistencies: Find where the same thing is spelled differently (like 'U.S.' and  'USA').   Standardization of Data: Make all the similar text entries look the same ('USA').   Duplicate and Error Removal: Get rid of copied rows and clear bad numbers that are obviously  wrong (outliers).   Feature Transformation: Turn the text categories (like colors) into numbers so the model can read  them (encoding).   Final Validation Check: Make sure the data is clean and ready to go for the model.",0.6457,0.0159,159,150,1.0,5.0,3.0
T028,ans_T028_27,A-2,2. A trained ML model is giving inaccurate predictions on new data.Describe the steps you would take to analyze and improve the model’s performance.,"Steps to Analyze and Improve Performance   Evaluate Prediction Patterns: See when the model is wrong. Is it bad at guessing high numbers?   Compare Training and New Data: Check if the new data is very different from the old data the  model learned from.   Examine Feature Importance: See if the model is using the most important columns or if it's  focusing on useless ones.   Check Model Complexity: Figure out if the model memorized the old data (overfitting) or if it  didn't learn anything at all (underfitting).   Improve Data Quality: Make the data cleaner and include more examples that look like the new  data.   Refine Feature Engineering: Change some columns or create new, better ones that help the model  learn.   Parameter Adjustment: Try changing the model's settings (like learning speed) to make it work  better (tuning).   Retraining and Testing: Train the model again with the improved data and settings, and check the  results on fresh data.",0.6585,0.5421,162,150,1.0,5.0,5.0
T028,ans_T028_27,A-3,3. You are asked to choose an ML algorithm for a new problem.Explain the factors you would consider before selecting the algorithm.,"Factors Influencing Algorithm Selection   Problem Definition: Are you trying to guess a category (Classification) or a number (Regression)?   Data Size and Availability: If you have only a little data, use a simple model. If you have lots, you  can use a complex one.   Data Type and Structure: Check if the data is numbers, text, or pictures. This changes the model  you pick.   Interpretability Requirement: Do you need to explain why the model made its decision? If yes,  pick a simple, easy-to-understand model.   Accuracy Requirements: How good does the prediction need to be? Sometimes ""good enough"" is  fine.   Training and Prediction Speed: How fast must the model train and how fast must it give an answer  in the real world?   Computational Resources: Do you have fast computers and enough memory to run the model?   Scalability Needs: Will the data grow big in the future? The model needs to handle that.",0.636,0.0014,157,150,1.0,5.0,3.0
T028,ans_T028_27,A-4,"4. After deployment, an ML model’s performance starts degrading over time.Explain how you would identify the cause and what actions you would take.","Identification and Corrective Actions   Continuous Monitoring: Keep watching the model's results every day to see when the accuracy  starts to drop.   Data Drift Detection: Compare the new data coming in with the old training data. If they are  different, the data has drifted.   Concept Drift Analysis: The real-world rules might have changed (e.g., people's buying habits  changed).   Error Trend Analysis: See if the number of wrong predictions keeps going up over weeks or  months.   User Feedback Collection: Ask people who use the model if they are seeing bad predictions.   Update Training Dataset: Take the new data that is causing the problems and add it to your training  data.   Model Retraining: Train the model again with the new, recent data so it can learn the current  patterns.   Performance Validation: Test the newly trained model before putting it back into action.",0.596,0.0647,147,150,0.98,5.0,2.0
T028,ans_T028_27,A-5,5. You need to evaluate and compare two machine learning models.Explain how you would decide which model is better without using mathematicalmetrics.,"You need to evaluate and compare two machine learning models. Explain how you  would decide which model is better without using mathematical metrics.  Non-Metric-Based Model Comparison   Prediction Behavior Analysis: Watch how each model guesses things. Does Model A always guess  too high, while Model B is more balanced?   Error Type Comparison: Which model's mistakes are more serious or more expensive in real  life?   Model Explainability: Choose the model that is easier for people to understand and trust.   Robustness Testing: Give both models some messy or weird data and see which one breaks less  often.   Deployment Complexity: Which model is simpler to put onto the company's servers and keep  running?   Resource Efficiency: Which model uses less computer power and memory? That one is cheaper to  run.   Consistency Over Time: Check which model stays reliable and doesn't have wild performance  swings.   Practical Usefulness: The best model is the one that actually helps the business the most, even if its  accuracy number is slightly lower.",0.5308,0.6157,170,150,1.0,5.0,5.0
T028,ans_T028_28,A-1,1. You are given a dataset with missing and inconsistent values.Explain the steps you would follow to clean and prepare the data for a machine learning model.,"1. Exploratory Data Analysis (EDA) & Distribution Analysis:  o Action: Perform multi-variate analysis to uncover correlations and  dependencies. For individual features, assess their statistical distribution (e.g.,  Gaussian, skewed).  o Goal: Understand feature dependence and identify univariate and  multivariate outliers using techniques like Z-score or Isolation Forest to flag  unusual data points.  2. Advanced Missing Value Imputation Based on Mechanism:  o Strategy: Apply imputation methods based on the data's Missingness  Mechanism:   MAR (Missing at Random): Use model-based imputation like MICE  (Multiple Imputation by Chained Equations) or Expectation Maximization (EM) to preserve complex relationships.   MNAR (Missing Not at Random): Requires external data or feature  engineering to capture the reason for missingness (e.g., adding an  indicator column for the missing status).  3. Handling Categorical Inconsistency and High Cardinality:  o Action: Use automated tools or fuzzy logic (e.g., Fuzzy Wuzzy libraries) to  detect and consolidate near-duplicate textual entries.  o High Cardinality: For features with too many unique values, apply Feature  Hashing or Target Encoding (with caution to prevent leakage) instead of  standard One-Hot Encoding.  4. Data Transformation for Normality and Stability:  o Action: Apply power transforms (like Box-Cox or Yeo-Johnson) to numerical  features that exhibit strong skewness, pushing them toward a normal  distribution to meet the assumptions of linear models.  o Scaling: Utilize Robust Scaling if the dataset contains significant outliers, as it  uses the median and IQR (Interquartile Range), making it less sensitive than  Standardization or Normalization.  5. Data Splitting with Stratification:  o Action: Split the dataset into training, validation, and test sets using stratified  sampling , ensuring the distribution of the target variable (especially in  classification) and potentially key demographic features are maintained across  all subsets.",0.6536,0.0002,276,150,1.0,5.0,3.0
T028,ans_T028_28,A-2,2. A trained ML model is giving inaccurate predictions on new data.Describe the steps you would take to analyze and improve the model’s performance.,SKIPPED/NOT_FOUND,0.0,0.0,1,150,0.0067,5.0,0.0
T028,ans_T028_28,A-3,3. You are asked to choose an ML algorithm for a new problem.Explain the factors you would consider before selecting the algorithm.,"When selecting a machine learning algorithm, you should consider the nature of the  problem, data characteristics, and practical constraints (such as time and computational  resources). There is no single ""best"" algorithm, so an iterative approach starting with simpler  models is recommended.   Key factors to consider include:   Problem Type and Goal The first step is to define the objective.  o Supervised Learning: Does your data have labeled output variables?  o Regression: Predicting a continuous value (e.g., house prices, sales forecasting).  o Classification: Categorizing data into predefined classes (e.g., spam detection, medical  diagnosis).  o Unsupervised Learning: Do you need to find patterns or groupings in unlabeled data?  o Clustering: Grouping similar items together (e.g., customer segmentation).  o Dimensionality Reduction: Reducing the number of features (e.g., for data visualization or  feature selection).  o Reinforcement Learning: Does the model need to make real-time decisions in a dynamic  environment through trial and error (e.g., robotics, game AI)?   Data Characteristics The nature of your dataset significantly influences algorithm choice.  o Size: Smaller datasets often work better with simpler, high-bias/low-variance models (e.g.,  Naive Bayes, Linear Regression) to avoid overfitting. Large datasets can leverage the power  of complex models like deep neural networks or ensemble methods.  o Quality and Format: Noisy data with missing values may require robust algorithms (e.g.,  Random Forest, XGBoost) or extensive preprocessing. Data types (numerical, categorical,  images, text) also dictate specific algorithm families (e.g., CNNs for images,  RNNs/Transformers for text).  o Linearity: If the data has a linear relationship, linear models perform well. Non-linear data  requires more complex, flexible algorithms like kernel SVMs or neural networks.   Practical Constraints and Requirements  o Interpretability vs. Accuracy: Do you need to explain why the model made a specific  prediction (important in healthcare, finance, and legal compliance)? Interpretable models like  Linear Regression or Decision Trees are better choices than ""black box"" models like deep  neural networks or ensemble methods, which often offer higher accuracy but are difficult to  interpret.  o Computational Efficiency: Consider available hardware resources (CPU, memory) and  constraints. Some algorithms are lightweight and fast (e.g., Logistic Regression), while  others require significant computational power and training time (e.g., Neural Networks).  o Training and Prediction Speed: Real-time applications require fast prediction times, even  if training is slow. Batch processing might prioritize accuracy over prediction speed.  o Scalability: The chosen algorithm should be able to handle future data growth without  significant performance degradation.   Ultimately, the best approach is to start with a simple baseline model, evaluate its  performance using relevant metrics (e.g., accuracy, precision, recall, MSE), and then iterate  with more complex algorithms as needed.",0.7214,0.1188,429,150,1.0,5.0,3.0
T028,ans_T028_28,A-4,"4. After deployment, an ML model’s performance starts degrading over time.Explain how you would identify the cause and what actions you would take.","1. Monitor Feature Importance and Contribution Drift:  o Action: Track the change in SHAP values or permutation importance for each  feature over time.  o Goal: Identify Feature Attribution Drift—where the model starts relying on a  feature it previously ignored, or vice-versa. This is often the precursor to  performance decay.  2. Monitor Data Quality and Integrity Constraints:  o Action: Track the proportion of nulls, zeros, and out-of-range values in the  production data. Track categorical feature schema drift (e.g., new categories  appearing or old ones disappearing).  o Goal: Catch upstream pipeline failures or data corruption before they  significantly impact prediction accuracy.  3. Monitor Prediction Confidence (Uncertainty):  o Action: For classification tasks, monitor the model's predicted probability  distribution (confidence scores). A sudden drop in average confidence or an  increase in predictions near the $0.5$ threshold suggests the model is becoming  uncertain due to unfamiliar data.  4. Windowed Retraining and Sample Weighting (Action):  o Action: Instead of retraining on all historical data, implement windowed  retraining, using only the most recent $N$ months of data. Alternatively, use  sample weighting to give exponentially higher importance to newer data points  during training.  o Benefit: Allows the model to adapt quickly to recent concepts while forgetting  obsolete patterns.  5. Model Governance and Shadow Deployment (Action):  o Action: Before replacing the live model, use Shadow Deployment (or A/B  testing). Route a small percentage of live traffic to the newly trained model (or a  challenger model) and compare its performance against the currently deployed  model without impacting users.  o Goal: Validate the new model's superiority and stability in the live environment  before full rollout.  5. You need to evaluate and compare two machine learning models. Explain how you  would decide which model is better without using mathematical metrics.  1. Risk Profile and Downside Bounding (Catastrophic Error):  o Criterion: Which model offers a better worst-case scenario?  o Comparison: Model A might have a higher average performance but produces  catastrophic outliers (very large, rare errors). Model B has lower average  performance but bounds the size of its maximum error, making it safer and  preferable in high-stakes fields (e.g., financial trading, healthcare).  2. Ease of Human-in-the-Loop Integration (Trust and Override):  o Criterion: How easily can a human expert review, understand, and override  the model's prediction if necessary?  o Comparison: If Model A (simple decision tree) provides a clear,  understandable path for override, it is more acceptable for integration than  Model B (complex neural network) in environments where the final decision  authority rests with a human.  3. Data Dependency and Acquisition Cost:  o Criterion: What is the cost, effort, and risk associated with obtaining the  required input features for each model?  o Comparison: If Model A relies on a proprietary, expensive, and fragile external  data API, while Model B uses readily available internal features, Model B offers  lower long-term cost and lower supply chain risk.  4. Organizational Adoption and Tooling Compatibility:  o Criterion: Does the model require specialized tooling (e.g., specific  GPU/framework) or skills that the current team lacks?  o Comparison: If the organization is standardized on Python and Scikit-learn, a  model built on that stack (Model A) is generally preferred over a model  requiring a niche language and infrastructure (Model B), as it simplifies  maintenance, hiring, and future upgrades.  5. Calibration and Uncertainty Quantification:  o Criterion: Beyond the prediction, does the model provide a well-calibrated  estimate of its uncertainty?  o Comparison: Model A, which provides a probability that accurately reflects its  confidence (e.g., when it says 70%, it's right 70% of the time), is more valuable  than Model B, which might be accurate but is overconfident or underconfident  in its probability scores.",0.5904,0.025,599,150,1.0,5.0,3.0
T028,ans_T028_28,A-5,5. You need to evaluate and compare two machine learning models.Explain how you would decide which model is better without using mathematicalmetrics.,SKIPPED/NOT_FOUND,0.0,0.0,1,150,0.0067,5.0,0.0
T028,ans_T028_29,A-1,1. You are given a dataset with missing and inconsistent values.Explain the steps you would follow to clean and prepare the data for a machine learning model.,SKIPPED/NOT_FOUND,0.0,0.0,1,150,0.0067,5.0,0.0
T028,ans_T028_29,A-2,2. A trained ML model is giving inaccurate predictions on new data.Describe the steps you would take to analyze and improve the model’s performance.,Steps to Analyze and Improve Performance  1. Evaluate Prediction Patterns – Identify scenarios where predictions are incorrect.  2. Compare Training and New Data – Check if data distribution has changed.  3. Examine Feature Importance – Verify whether important features are missing or irrelevant ones  dominate.  4. Check Model Complexity – Determine if the model is overfitting or underfitting.  5. Improve Data Quality – Remove noise and include more representative data.  6. Refine Feature Engineering – Create or modify features to improve learning.  7. Parameter Adjustment – Fine-tune model settings to improve adaptability.  8. Retraining and Testing – Retrain the model and validate using fresh unseen data.,0.5991,0.0623,106,150,0.7067,5.0,1.5
T028,ans_T028_29,A-3,3. You are asked to choose an ML algorithm for a new problem.Explain the factors you would consider before selecting the algorithm.,"Factors Influencing Algorithm Selection  1. Problem Definition – Identify whether the task is classification, regression, or clustering.  2. Data Size and Availability – Determine if data is limited or large-scale.  3. Data Type and Structure – Consider numerical, categorical, text, or image data.  4. Interpretability Requirement – Decide if model transparency is necessary.  5. Accuracy Requirements – Assess acceptable error levels.  6. Training and Prediction Speed – Consider time constraints.  7. Computational Resources – Evaluate hardware and memory limitations.  8. Scalability Needs – Ensure the algorithm can handle future data growth.",0.5602,0.0014,91,150,0.6067,5.0,1.5
T028,ans_T028_29,A-4,"4. After deployment, an ML model’s performance starts degrading over time.Explain how you would identify the cause and what actions you would take.",Identification and Corrective Actions  1. Continuous Monitoring – Track real-time prediction behavior.  2. Data Drift Detection – Compare incoming data with original training data.  3. Concept Drift Analysis – Identify changes in real-world patterns.  4. Error Trend Analysis – Observe increasing error trends or unusual outputs.  5. User Feedback Collection – Analyze complaints or incorrect predictions.  6. Update Training Dataset – Add recent and relevant data samples.  7. Model Retraining – Periodically retrain the model to adapt.  8. Performance Validation – Test updated model before redeployment.,0.5909,0.004,86,150,0.5733,5.0,1.5
